����,��Ʊ����,����,���̼�,��߼�,��ͼ�,���̼�,ǰ����,�ǵ���,�ǵ���,������,�ɽ���,�ɽ����,����ֵ,��ͨ��ֵ,�ɽ�����
2016-09-09,'300377,Ӯʱʤ,41.3,41.95,41.28,41.71,41.97,-0.67,-1.5964,1.747,3205519,133195571.56,12266650611.6,7577833032.0,5616
2016-09-08,'300377,Ӯʱʤ,41.97,42.88,41.28,41.37,41.45,0.52,1.2545,3.2936,6043152,255346426.07,12465649544.0,7700766400.8,9987
2016-09-07,'300377,Ӯʱʤ,41.45,42.05,41.36,41.65,42.0,-0.55,-1.3095,2.3147,4247091,176977121.3,12311202611.4,7605355428.0,6788
2016-09-06,'300377,Ӯʱʤ,42.0,42.98,39.28,40.01,40.0,2.0,5.0,4.6214,8479529,351425343.64,12474559944.0,7706270880.0,13772
2016-09-05,'300377,Ӯʱʤ,40.0,41.7,39.8,41.35,41.15,-1.15,-2.7947,2.6336,4832255,196302230.86,11880533280.0,7339305600.0,8620
2016-09-02,'300377,Ӯʱʤ,41.15,42.18,41.0,41.6,41.78,-0.63,-1.5079,1.9387,3557155,147815157.78,12222098611.8,7550310636.0,5935
2016-09-01,'300377,Ӯʱʤ,41.78,42.37,41.68,42.05,42.15,-0.37,-0.8778,2.0748,3806847,160003966.83,12409217011.0,7665904699.2,5929
2016-08-31,'300377,Ӯʱʤ,42.15,42.29,41.58,42.05,42.02,0.13,0.3094,2.138,3922917,164398105.61,12519111943.8,7733793276.0,6178
2016-08-30,'300377,Ӯʱʤ,42.02,42.38,41.51,41.51,41.51,0.51,1.2286,2.7698,5082144,213627188.47,12480500210.6,7709940532.8,8058
2016-08-29,'300377,Ӯʱʤ,41.51,41.9,41.2,41.88,41.89,-0.38,-0.9071,1.993,3656731,151836721.46,12329023411.3,7616364386.4,6031
2016-08-26,'300377,Ӯʱʤ,41.89,42.48,41.3,41.7,41.4,0.49,1.1836,2.6267,4819515,202017620.66,12441888477.5,7686087789.6,7872
2016-08-25,'300377,Ӯʱʤ,41.4,41.65,40.5,41.65,41.99,-0.59,-1.4051,2.5121,4609291,189592498.08,12296351944.8,7596181296.0,7550
2016-08-24,'300377,Ӯʱʤ,41.99,42.2,41.53,41.6,41.44,0.55,1.3272,2.2547,4136926,173212050.76,12471589810.7,7704436053.6,6797
2016-08-23,'300377,Ӯʱʤ,41.44,42.1,41.02,41.7,41.87,-0.43,-1.027,2.4934,4574981,190159280.15,12308232478.1,7603520601.6,7855
2016-08-22,'300377,Ӯʱʤ,41.87,43.45,41.83,42.75,42.74,-0.87,-2.0356,2.908,5335620,227342873.75,12435948210.8,7682418136.8,9269
2016-08-19,'300377,Ӯʱʤ,42.74,43.88,42.06,42.49,42.44,0.3,0.7069,3.5919,6590501,283777328.79,12694349809.7,7842048033.6,11375
2016-08-18,'300377,Ӯʱʤ,42.44,43.27,42.3,42.98,42.96,-0.52,-1.2104,3.6637,6722267,286750115.44,12605245810.1,7787003241.6,11804
2016-08-17,'300377,Ӯʱʤ,42.96,43.85,42.51,43.13,43.12,-0.16,-0.3711,4.4221,8113799,350238716.63,12759692742.7,7882414214.4,12980
2016-08-16,'300377,Ӯʱʤ,43.12,44.12,42.38,42.8,43.1,0.02,0.0464,7.125,13073179,564947321.2,12807214875.8,7911771436.8,19801
2016-08-15,'300377,Ӯʱʤ,43.1,43.79,39.29,39.97,39.82,3.28,8.2371,8.0044,14686687,625230080.56,12801274609.2,7908101784.0,22293
2016-08-12,'300377,Ӯʱʤ,39.82,39.97,39.02,39.5,39.61,0.21,0.5302,2.2842,4191191,165814369.16,11827070880.2,7306278724.8,7090
2016-08-11,'300377,Ӯʱʤ,39.61,40.66,39.6,40.2,40.66,-1.05,-2.5824,2.6456,4854196,194574338.69,11674387280.5,7267747370.4,8523
2016-08-10,'300377,Ӯʱʤ,40.66,41.8,40.6,41.44,41.35,-0.69,-1.6687,3.0147,5531486,227453892.79,11983857279.1,7460404142.4,9900
2016-08-09,'300377,Ӯʱʤ,41.35,41.77,41.0,41.04,40.96,0.39,0.9521,2.9743,5457413,225159386.42,12187223278.2,7587007164.0,9457
2016-08-08,'300377,Ӯʱʤ,40.96,40.99,39.58,40.5,41.26,-0.3,-0.7271,3.6492,6695566,269379358.44,12072277278.7,7515448934.4,11724
2016-08-05,'300377,Ӯʱʤ,41.26,42.98,40.5,40.63,40.5,0.76,1.8765,6.1155,11220936,469587049.21,12160697278.3,7570493726.4,21478
2016-08-04,'300377,Ӯʱʤ,40.5,41.4,39.3,39.5,39.44,1.06,2.6876,3.7186,6823036,276635048.72,11936699946.0,7431046920.0,12330
2016-08-03,'300377,Ӯʱʤ,39.44,39.94,39.11,39.49,39.44,0.0,0.0,2.2139,4062202,160681366.72,11624282614.1,7236555321.6,7262
2016-08-02,'300377,Ӯʱʤ,39.44,39.8,39.11,39.11,39.05,0.39,0.9987,2.1383,3923415,154703838.15,11624282614.1,7236555321.6,6854
2016-08-01,'300377,Ӯʱʤ,39.05,39.64,37.7,39.64,39.72,-0.67,-1.6868,3.0678,5628812,216767440.84,11509336614.6,7164997092.0,9534
2016-07-29,'300377,Ӯʱʤ,39.72,40.67,39.2,40.5,40.2,-0.48,-1.194,2.501,4588875,182696171.67,11706807947.0,7287930460.8,8969
2016-07-28,'300377,Ӯʱʤ,40.2,42.28,38.87,41.98,41.88,-1.68,-4.0115,5.46,10018177,404866167.67,11848279946.4,7376002128.0,16848
2016-07-27,'300377,Ӯʱʤ,41.88,46.01,41.8,45.88,46.12,-4.24,-9.1934,6.896,12652963,554514136.86,12343431944.2,7684252963.2,21911
2016-07-26,'300377,Ӯʱʤ,46.12,46.76,43.9,43.9,44.1,2.02,4.5805,6.0612,11121213,512387079.98,13593101271.8,8462219356.8,19511
2016-07-25,'300377,Ӯʱʤ,44.1,44.53,43.81,44.0,44.18,-0.08,-0.1811,1.8845,3457677,152684793.97,12997739941.2,8091584424.0,6688
2016-07-22,'300377,Ӯʱʤ,44.18,45.18,44.14,45.05,45.05,-0.87,-1.9312,3.2247,5916766,263179815.52,13021318607.8,8106263035.2,11409
2016-07-21,'300377,Ӯʱʤ,45.05,45.96,45.0,45.78,45.7,-0.65,-1.4223,3.4053,6248106,283254427.99,13277736606.6,8265892932.0,11467
2016-07-20,'300377,Ӯʱʤ,45.7,46.69,45.65,46.28,45.62,0.08,0.1754,3.7962,6965311,321735150.92,13469313272.4,8385156648.0,12705
2016-07-19,'300377,Ӯʱʤ,45.62,45.9,44.9,45.06,45.31,0.31,0.6842,2.9254,5367531,243753512.2,13445734605.8,8370478036.8,9994
2016-07-18,'300377,Ӯʱʤ,45.31,46.0,44.85,45.7,45.84,-0.53,-1.1562,2.7004,4954764,224692825.45,13354367272.9,8313598418.4,9938
2016-07-15,'300377,Ӯʱʤ,45.84,46.59,45.02,46.3,45.77,0.07,0.1529,3.7744,6925418,316031090.9,13510575938.9,8410844217.6,13069
2016-07-14,'300377,Ӯʱʤ,45.77,46.6,45.34,45.6,45.53,0.24,0.5271,3.9654,7275762,334586831.3,13489944605.6,8398000432.8,12972
2016-07-13,'300377,Ӯʱʤ,45.53,46.0,44.81,45.66,45.65,-0.12,-0.2629,4.5424,8334450,378579836.42,13419208606.0,8353964599.2,14811
2016-07-12,'300377,Ӯʱʤ,45.65,45.69,43.32,44.17,44.17,1.48,3.3507,6.438,11812526,526551906.79,13454576605.8,8375982516.0,20993
2016-07-11,'300377,Ӯʱʤ,44.17,48.2,43.97,47.53,47.91,-3.74,-7.8063,9.1338,16759003,768130292.72,13018371274.4,8104428208.8,32228
2016-07-08,'300377,Ӯʱʤ,47.91,48.8,47.51,47.55,47.81,0.1,0.2092,4.3609,8001542,386251522.43,14120673936.1,8790653282.4,14746
2016-07-07,'300377,Ӯʱʤ,47.81,49.62,47.35,49.6,49.78,-1.97,-3.9574,7.687,14104351,680863061.12,14091200602.9,8772305018.4,28142
2016-07-06,'300377,Ӯʱʤ,49.78,50.33,49.1,50.0,49.73,0.05,0.1005,6.05,11100749,552555567.28,14671825267.0,9133765819.2,19824
2016-07-05,'300377,Ӯʱʤ,49.73,50.49,48.6,49.66,49.97,-0.24,-0.4803,7.2122,13233062,653188285.68,14657088600.4,9124591687.2,24229
2016-07-04,'300377,Ӯʱʤ,49.97,51.49,49.05,49.29,49.3,0.67,1.359,7.7083,14143425,711650047.64,14727824600.0,9168627520.8,23119
2016-07-01,'300377,Ӯʱʤ,49.3,50.22,48.75,49.25,49.49,-0.19,-0.3839,5.5252,10137753,499993123.81,14530353267.6,9045694152.0,19228
2016-06-30,'300377,Ӯʱʤ,49.49,50.9,49.45,49.75,49.98,-0.49,-0.9804,7.2839,13364604,670897198.36,14586352600.7,9080555853.6,23121
2016-06-29,'300377,Ӯʱʤ,49.98,51.38,49.08,50.8,50.86,-0.88,-1.7302,8.5456,15679766,781609172.58,14730771933.4,9170462347.2,30931
2016-06-28,'300377,Ӯʱʤ,50.86,52.43,50.04,52.0,52.66,-1.8,-3.4182,11.2848,20705699,1053535627.01,14990137265.5,9331927070.4,35533
2016-06-27,'300377,Ӯʱʤ,52.66,53.0,50.42,50.66,51.5,1.16,2.2524,9.5531,17528288,909307180.06,15520657263.1,9662195822.4,30099
2016-06-24,'300377,Ӯʱʤ,51.5,53.5,50.02,50.5,51.39,0.11,0.214,12.229,22438118,1163075324.77,15178766598.0,9449355960.0,36552
2016-06-23,'300377,Ӯʱʤ,51.39,53.68,50.12,53.1,53.19,-1.8,-3.3841,11.1708,20496470,1059382319.08,15146345931.5,9429172869.6,34216
2016-06-22,'300377,Ӯʱʤ,53.19,53.19,47.0,47.0,48.35,4.84,10.0103,13.9299,25559006,1296538789.37,15676865929.1,9759441621.6,37001
2016-06-21,'300377,Ӯʱʤ,48.35,51.34,47.58,47.75,47.35,1.0,2.1119,14.2467,26140278,1293471257.65,14250356602.2,8871385644.0,38832
2016-06-20,'300377,Ӯʱʤ,47.35,47.77,44.55,47.1,47.7,-0.35,-0.7338,10.3183,18932217,871272166.5,13955623270.2,8687903004.0,26658
2016-06-17,'300377,Ӯʱʤ,47.7,49.8,46.29,46.29,45.84,1.86,4.0576,12.0271,22067670,1062948454.47,14058779936.4,8752121928.0,28946
2016-06-16,'300377,Ӯʱʤ,45.84,47.15,45.46,46.1,46.55,-0.71,-1.5252,7.5299,13816105,637818709.66,13510575938.9,8410844217.6,21112
2016-06-15,'300377,Ӯʱʤ,46.55,48.5,43.4,43.42,44.35,2.2,4.9605,9.8891,18144709,843098181.41,13719836604.6,8541116892.0,24326
2016-06-14,'300377,Ӯʱʤ,44.35,46.75,42.9,44.6,45.38,-1.03,-2.2697,7.6977,14123986,627044598.3,13071423274.2,8137455084.0,21508
2016-06-13,'300377,Ӯʱʤ,45.38,50.45,45.0,45.88,47.18,-1.8,-3.8152,11.5798,21246906,1020849591.57,13374998606.2,8326442203.2,31199
2016-06-08,'300377,Ӯʱʤ,47.18,48.3,46.3,47.4,48.0,-0.82,-1.7083,7.9844,14649907,694356019.66,13905518603.8,8656710955.2,23356
2016-06-07,'300377,Ӯʱʤ,48.0,48.2,46.03,46.45,46.8,1.2,2.5641,11.2769,20691090,980235978.1,14147199936.0,8807166720.0,30068
2016-06-06,'300377,Ӯʱʤ,46.8,48.1,45.8,47.5,48.45,-1.65,-3.4056,14.3349,26302070,1226744062.68,13793519937.6,8586987552.0,36025
2016-06-03,'300377,Ӯʱʤ,48.45,50.88,45.39,45.6,46.25,2.2,4.7568,21.1541,38814158,1881033056.3,14279829935.4,8889733908.0,48780
2016-06-02,'300377,Ӯʱʤ,46.25,47.59,44.33,45.34,45.34,0.91,2.0071,21.3303,39137424,1780185783.77,13631416605.0,8486072100.0,39317
2016-06-01,'300377,Ӯʱʤ,45.34,45.34,45.34,45.34,41.22,4.12,9.9951,8.5144,15622399,708319570.66,13363209272.9,8319102897.6,2976
2016-05-31,'300377,Ӯʱʤ,41.22,41.22,37.7,37.7,37.47,3.75,10.008,3.0408,5579365,227137039.16,12148907945.0,7563154420.8,4393
2016-05-30,'300377,Ӯʱʤ,75.23,77.31,73.8,75.3,76.38,-1.15,-1.5056,2.3414,2148021,162337322.61,11086394283.2,6901699503.6,5923
2016-05-27,'300377,Ӯʱʤ,76.38,79.15,76.38,77.0,78.33,-1.95,-2.4895,3.4836,3195919,248730608.06,11255865949.1,7007202021.6,7899
2016-05-26,'300377,Ӯʱʤ,78.33,79.6,72.5,72.81,73.77,4.56,6.1814,4.8853,4481851,338222643.35,11543230947.8,7186097595.6,10568
2016-05-25,'300377,Ӯʱʤ,73.77,76.89,72.81,73.18,71.81,1.96,2.7294,3.8507,3532649,263928741.04,10871238950.8,6767757176.4,7779
2016-05-24,'300377,Ӯʱʤ,71.81,74.3,70.67,74.3,73.68,-1.87,-2.538,2.9155,2674695,193719316.4,10582400285.5,6587944189.2,6781
2016-05-23,'300377,Ӯʱʤ,73.68,74.52,70.32,70.32,71.38,2.3,3.2222,3.9022,3579907,261246741.14,10857975950.9,6759500457.6,7971
2016-05-20,'300377,Ӯʱʤ,71.38,71.88,66.4,66.93,68.39,2.99,4.372,3.7603,3449765,242296830.78,10519032619.1,6548495421.6,8563
2016-05-19,'300377,Ӯʱʤ,68.39,70.0,65.9,65.9,65.82,2.57,3.9046,4.6214,4239772,291883727.54,10078406287.7,6274188874.8,10557
2016-05-18,'300377,Ӯʱʤ,65.82,69.0,65.0,69.0,70.76,-4.94,-6.9813,3.1084,2851725,191027714.99,9699673956.12,6038413682.4,7526
2016-05-17,'300377,Ӯʱʤ,70.76,73.1,66.66,66.66,66.56,4.2,6.3101,4.2579,3906267,271279988.19,10427665286.2,6491615803.2,9773
2016-05-16,'300377,Ӯʱʤ,66.56,66.68,64.82,64.82,64.6,1.96,3.0341,2.5005,2293961,151136884.24,9808725288.96,6106302259.2,6147
2016-05-13,'300377,Ӯʱʤ,64.6,66.51,64.21,65.0,65.25,-0.65,-0.9962,2.1148,1940115,126839826.15,9519886623.6,5926489272.0,5076
2016-05-12,'300377,Ӯʱʤ,65.25,66.88,61.61,64.92,65.84,-0.59,-0.8961,3.4985,3209574,207112280.61,9615674956.5,5986121130.0,7653
2016-05-11,'300377,Ӯʱʤ,65.84,71.45,65.73,70.88,70.3,-4.46,-6.3442,4.4538,4085986,277195155.52,9702621289.44,6040248508.8,9735
2016-05-10,'300377,Ӯʱʤ,70.3,72.48,69.5,70.01,71.3,-1.0,-1.4025,3.1052,2848793,200834153.18,10359876619.8,6449414796.0,6225
2016-05-09,'300377,Ӯʱʤ,71.3,75.79,70.3,75.79,76.53,-5.23,-6.8339,3.809,3494408,252977137.38,10507243285.8,6541156116.0,8912
2016-05-06,'300377,Ӯʱʤ,76.53,84.5,76.2,82.86,82.73,-6.2,-7.4943,5.4609,5009862,401498115.22,11277970949.0,7020963219.6,11739
2016-05-05,'300377,Ӯʱʤ,82.73,82.97,80.48,80.48,81.13,1.6,1.9721,2.1123,1937809,159252142.62,12191644278.2,7589759403.6,5493
2016-05-04,'300377,Ӯʱʤ,81.13,84.45,80.98,81.47,82.3,-1.17,-1.4216,3.1648,2903428,240444063.67,11955857612.6,7442973291.6,7966
2016-05-03,'300377,Ӯʱʤ,82.3,82.88,77.26,77.26,77.61,4.69,6.043,3.9926,3662875,297312226.76,12128276611.8,7550310636.0,8097
2016-04-29,'300377,Ӯʱʤ,77.61,78.95,76.11,76.49,77.54,0.07,0.0903,3.0155,2766443,215648191.65,11437126948.3,7120043845.2,7840
2016-04-28,'300377,Ӯʱʤ,77.54,78.26,73.7,74.4,74.8,2.74,3.6631,3.6731,3369737,258912391.46,11426811281.6,7113621952.8,7779
2016-04-27,'300377,Ӯʱʤ,74.8,77.6,74.63,77.6,77.0,-2.2,-2.8571,1.8192,1668952,126726156.37,11023026616.8,6862250736.0,4829
2016-04-26,'300377,Ӯʱʤ,77.0,78.29,75.08,76.58,77.4,-0.4,-0.5168,2.2889,2099908,161200119.44,11347233282.0,7064081640.0,5663
2016-04-25,'300377,Ӯʱʤ,77.4,78.8,75.68,76.5,76.4,1.0,1.3089,3.2147,2949254,227157931.44,11406179948.4,7100778168.0,6947
2016-04-22,'300377,Ӯʱʤ,76.4,77.1,70.5,71.5,72.28,4.12,5.7001,3.0029,2754889,204092604.7,11258813282.4,7009036848.0,6805
2016-04-21,'300377,Ӯʱʤ,72.28,75.65,72.2,74.5,75.03,-2.75,-3.6652,2.8907,2651974,197070780.86,10651662618.5,6631062609.6,6833
2016-04-20,'300377,Ӯʱʤ,75.03,83.0,73.98,83.0,82.2,-7.17,-8.7226,6.4676,5933482,457060049.64,11056920950.0,6883351239.6,14159
2016-04-19,'300377,Ӯʱʤ,82.2,84.6,81.58,82.89,81.55,0.65,0.7971,2.443,2241252,185729506.93,12113539945.2,7541136504.0,5888
2016-04-18,'300377,Ӯʱʤ,81.55,82.91,80.63,82.91,84.48,-2.93,-3.4683,3.3025,3029787,246658338.8,12017751612.3,7481504646.0,7539
2016-04-15,'300377,Ӯʱʤ,84.48,85.6,83.26,84.5,84.0,0.48,0.5714,2.7826,2552770,215733950.66,12449535943.7,7750306713.6,6675
2016-04-14,'300377,Ӯʱʤ,84.0,86.0,83.01,84.8,85.0,-1.0,-1.1765,5.7273,5254281,442761756.82,12378799944.0,7706270880.0,11176
2016-04-13,'300377,Ӯʱʤ,85.0,88.0,83.35,83.39,83.85,1.15,1.3715,4.5516,4175723,360120320.29,12526166610.0,7798012200.0,9689
2016-04-12,'300377,Ӯʱʤ,83.85,87.9,81.23,86.99,90.25,-6.4,-7.0914,9.038,8291594,704457884.63,12356694944.1,7692509682.0,13958
2016-04-11,'300377,Ӯʱʤ,90.25,92.02,87.01,87.01,83.65,6.6,7.89,6.8578,6291436,571268574.46,13299841606.5,8279654130.0,12483
2016-04-08,'300377,Ӯʱʤ,83.65,85.49,79.08,80.0,82.32,1.33,1.6156,4.3338,3975913,331250143.65,12327221610.9,7674161418.0,10322
2016-04-07,'300377,Ӯʱʤ,82.32,87.3,82.1,86.0,87.31,-4.99,-5.7153,5.4315,4982975,422289800.35,12131223945.1,7552145462.4,11891
2016-04-06,'300377,Ӯʱʤ,87.31,91.59,86.8,90.78,89.76,-2.45,-2.7295,10.29,6044474,536623608.82,9665217000.0,5128704649.2,15468
2016-04-05,'300377,Ӯʱʤ,89.76,89.76,80.04,81.0,81.6,8.16,10.0,7.9918,4694480,408372121.58,9936432000.0,5272620883.2,8277
2016-04-01,'300377,Ӯʱʤ,81.6,81.81,77.9,79.41,80.65,0.95,1.1779,5.854,3438719,274576654.91,9033120000.0,4793291712.0,8686
2016-03-31,'300377,Ӯʱʤ,80.65,83.49,77.6,78.1,79.5,1.15,1.4465,10.0194,5885532,475616698.39,8927955000.0,4737487458.0,12812
2016-03-30,'300377,Ӯʱʤ,79.5,81.49,74.01,75.72,74.96,4.54,6.0566,9.9757,5859852,459167468.98,8800650000.0,4669934940.0,12325
2016-03-29,'300377,Ӯʱʤ,74.96,79.28,72.61,73.0,73.0,1.96,2.6849,9.9182,5826063,438284685.77,8298072000.0,4403249347.2,12182
2016-03-28,'300377,Ӯʱʤ,73.0,77.7,73.0,76.99,76.05,-3.05,-4.0105,6.7548,3967868,301909687.75,8081100000.0,4288116360.0,8660
2016-03-25,'300377,Ӯʱʤ,76.05,79.37,74.78,77.14,79.0,-2.95,-3.7342,10.4727,6151827,472264594.39,8418735000.0,4467277386.0,10793
2016-03-24,'300377,Ӯʱʤ,79.0,83.8,77.6,78.4,77.59,1.41,1.8172,19.6525,11544156,925314836.73,8745300000.0,4640564280.0,16665
2016-03-23,'300377,Ӯʱʤ,77.59,77.59,73.51,76.18,70.54,7.05,9.9943,20.2297,11883178,895004413.65,8589213000.0,4557739018.8,17490
2016-03-22,'300377,Ӯʱʤ,70.54,70.54,70.54,70.54,64.13,6.41,9.9953,0.7296,428585,30232385.9,7808778000.0,4143612712.8,532
2016-03-21,'300377,Ӯʱʤ,64.13,64.13,64.13,64.13,58.3,5.83,10.0,0.1396,82016,5259686.08,7099191000.0,3767080851.6,196
2016-03-18,'300377,Ӯʱʤ,0.0,0.0,0.0,0.0,58.3,None,None,0.0,0,0.0,6453810000.0,3424618956.0,0
2016-03-17,'300377,Ӯʱʤ,0.0,0.0,0.0,0.0,58.3,None,None,0.0,0,0.0,6453810000.0,3424618956.0,0
2016-03-16,'300377,Ӯʱʤ,0.0,0.0,0.0,0.0,58.3,None,None,0.0,0,0.0,6453810000.0,3424618956.0,0
2016-03-15,'300377,Ӯʱʤ,0.0,0.0,0.0,0.0,58.3,None,None,0.0,0,0.0,6453810000.0,3424618956.0,0
2016-03-14,'300377,Ӯʱʤ,0.0,0.0,0.0,0.0,58.3,None,None,0.0,0,0.0,6453810000.0,3424618956.0,0
2016-03-11,'300377,Ӯʱʤ,0.0,0.0,0.0,0.0,58.3,None,None,0.0,0,0.0,6453810000.0,3424618956.0,0
2016-03-10,'300377,Ӯʱʤ,0.0,0.0,0.0,0.0,58.3,None,None,0.0,0,0.0,6453810000.0,3424618956.0,0
2016-03-09,'300377,Ӯʱʤ,0.0,0.0,0.0,0.0,58.3,None,None,0.0,0,0.0,6453810000.0,3424618956.0,0
2016-03-08,'300377,Ӯʱʤ,58.3,58.6,53.03,57.37,57.9,0.4,0.6908,5.7636,3385593,191078915.93,6453810000.0,3424618956.0,7207
2016-03-07,'300377,Ӯʱʤ,57.9,59.39,56.05,56.28,55.11,2.79,5.0626,5.9242,3479960,201061751.09,6409530000.0,3401122428.0,6100
2016-03-04,'300377,Ӯʱʤ,55.11,58.1,53.67,57.15,58.0,-2.89,-4.9828,5.7085,3353261,188032644.34,6100677000.0,3237234145.2,6261
2016-03-03,'300377,Ӯʱʤ,58.0,61.5,55.06,58.5,56.1,1.9,3.3868,6.969,4093656,239755042.17,6420600000.0,3406996560.0,8143
2016-03-02,'300377,Ӯʱʤ,56.1,56.94,52.11,52.8,53.08,3.02,5.6895,5.0606,2972665,162027019.56,6210270000.0,3295388052.0,5972
2016-03-01,'300377,Ӯʱʤ,53.08,53.94,49.0,51.4,51.1,1.98,3.8748,4.3489,2554630,132765521.14,5875956000.0,3117989265.6,5970
2016-02-29,'300377,Ӯʱʤ,51.1,56.59,51.1,56.39,56.78,-5.68,-10.0035,5.9271,3481651,183230711.19,5656770000.0,3001681452.0,5880
2016-02-26,'300377,Ӯʱʤ,56.78,57.67,55.1,55.1,56.05,0.73,1.3024,6.1804,3630471,204281080.37,6285546000.0,3335332149.6,6342
2016-02-25,'300377,Ӯʱʤ,56.05,61.46,56.05,61.46,62.28,-6.23,-10.0032,5.3981,3170890,185011671.25,6204735000.0,3292450986.0,7383
2016-02-24,'300377,Ӯʱʤ,62.28,62.8,58.6,62.3,63.71,-1.43,-2.2445,8.01,4705191,286602325.02,6894396000.0,3658409409.6,10406
2016-02-23,'300377,Ӯʱʤ,63.71,65.87,62.8,65.2,65.28,-1.57,-2.405,5.3914,3166953,203779894.91,7052697000.0,3742409497.2,7392
2016-02-22,'300377,Ӯʱʤ,65.28,65.7,63.0,65.08,63.99,1.29,2.0159,6.0521,3555081,228203901.15,7226496000.0,3834633369.6,7279
2016-02-19,'300377,Ӯʱʤ,63.99,65.02,63.02,63.78,63.54,0.45,0.7082,4.9309,2896498,185285252.41,7083693000.0,3758857066.8,6682
2016-02-18,'300377,Ӯʱʤ,63.54,66.98,63.03,66.59,65.65,-2.11,-3.214,7.0501,4141350,267705239.61,7033878000.0,3732423472.8,8992
2016-02-17,'300377,Ӯʱʤ,65.65,66.07,63.08,65.0,65.33,0.32,0.4898,5.9433,3491153,226039306.95,7267455000.0,3856367658.0,7909
2016-02-16,'300377,Ӯʱʤ,65.33,65.33,59.6,59.6,59.39,5.94,10.0017,6.0244,3538800,225258796.92,7232031000.0,3837570435.6,7660
2016-02-15,'300377,Ӯʱʤ,59.39,59.99,56.08,56.2,59.16,0.23,0.3888,3.1689,1861474,108443130.09,6574473000.0,3488646994.8,4173
2016-02-05,'300377,Ӯʱʤ,59.16,61.88,59.03,61.3,61.31,-2.15,-3.5068,3.6932,2169417,130337072.87,6549012000.0,3475136491.2,5243
2016-02-04,'300377,Ӯʱʤ,61.31,63.65,61.1,62.3,61.15,0.16,0.2617,5.4324,3191088,198511953.99,6787017000.0,3601430329.2,6876
2016-02-03,'300377,Ӯʱʤ,61.15,61.86,58.31,59.0,59.9,1.25,2.0868,6.6474,3904793,235316501.58,6769305000.0,3592031718.0,7581
2016-02-02,'300377,Ӯʱʤ,59.9,59.9,54.52,54.6,54.45,5.45,10.0092,7.9699,4681637,275096301.3,6630930000.0,3518605068.0,8098
2016-02-01,'300377,Ӯʱʤ,54.45,55.99,52.3,55.15,55.61,-1.16,-2.086,4.7726,2803468,151788425.6,6027615000.0,3198464874.0,5894
2016-01-29,'300377,Ӯʱʤ,55.61,56.5,51.02,51.8,51.59,4.02,7.7922,5.5609,3266536,176965791.0,6156027000.0,3266604805.2,6754
