ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ,³É½»±ÊÊý
2016-10-12,'600830,ÏãÒçÈÚÍ¨,11.69,11.71,11.27,11.28,11.38,0.31,2.7241,5.5185,25071617,288716961.0,5311032912.43,5311032912.43,None
2016-10-11,'600830,ÏãÒçÈÚÍ¨,11.38,11.71,11.26,11.35,11.4,-0.02,-0.1754,6.4816,29447556,337861896.0,5170192860.86,5170192860.86,None
2016-10-10,'600830,ÏãÒçÈÚÍ¨,11.4,11.54,10.96,11.04,10.97,0.43,3.9198,5.9,26805236,302387155.0,5179279315.8,5179279315.8,None
2016-09-30,'600830,ÏãÒçÈÚÍ¨,10.97,11.09,10.68,10.8,10.91,0.06,0.55,3.531,16042004,174997754.0,4983920534.59,4983920534.59,None
2016-09-29,'600830,ÏãÒçÈÚÍ¨,10.91,11.18,10.51,10.62,10.71,0.2,1.8674,5.6606,25717222,281248473.0,4956661169.77,4956661169.77,None
2016-09-28,'600830,ÏãÒçÈÚÍ¨,10.71,11.0,10.47,10.52,10.57,0.14,1.3245,4.4227,20093379,217162681.0,4865796620.37,4865796620.37,None
2016-09-27,'600830,ÏãÒçÈÚÍ¨,10.57,10.59,10.16,10.23,10.34,0.23,2.2244,3.0496,13854956,143534427.0,4802191435.79,4802191435.79,None
2016-09-26,'600830,ÏãÒçÈÚÍ¨,10.34,10.87,10.24,10.85,10.84,-0.5,-4.6125,3.4622,15729490,165940388.0,4697697203.98,4697697203.98,None
2016-09-23,'600830,ÏãÒçÈÚÍ¨,10.84,10.93,10.65,10.75,10.65,0.19,1.784,3.2139,14601387,157947675.0,4924858577.48,4924858577.48,None
2016-09-22,'600830,ÏãÒçÈÚÍ¨,10.65,10.84,10.63,10.69,10.64,0.01,0.094,2.4657,11202016,120274283.0,4838537255.55,4838537255.55,None
2016-09-21,'600830,ÏãÒçÈÚÍ¨,10.64,10.76,10.51,10.53,10.57,0.07,0.6623,2.1943,9969331,106355693.0,4833994028.08,4833994028.08,None
2016-09-20,'600830,ÏãÒçÈÚÍ¨,10.57,10.72,10.52,10.65,10.85,-0.28,-2.5806,3.5837,16281602,172622698.0,4802191435.79,4802191435.79,None
2016-09-19,'600830,ÏãÒçÈÚÍ¨,10.85,10.89,10.74,10.81,10.81,0.04,0.37,2.6097,11856244,128309760.0,4929401804.95,4929401804.95,None
2016-09-14,'600830,ÏãÒçÈÚÍ¨,10.81,10.98,10.6,10.85,10.98,-0.17,-1.5483,3.3739,15328614,165626932.0,4911228895.07,4911228895.07,None
2016-09-13,'600830,ÏãÒçÈÚÍ¨,10.98,11.07,10.75,10.94,10.8,0.18,1.6667,3.1616,14363969,157078595.0,4988463762.06,4988463762.06,None
2016-09-12,'600830,ÏãÒçÈÚÍ¨,10.8,11.35,10.73,11.1,11.53,-0.73,-6.3313,6.4182,29159164,322371526.0,4906685667.6,4906685667.6,None
2016-09-09,'600830,ÏãÒçÈÚÍ¨,11.53,11.97,11.5,11.59,11.5,0.03,0.2609,9.581,43528696,510345889.0,5238341272.91,5238341272.91,None
2016-09-08,'600830,ÏãÒçÈÚÍ¨,11.5,11.97,10.95,11.02,11.0,0.5,4.5455,8.6439,39271091,453705507.0,5224711590.5,5224711590.5,None
2016-09-07,'600830,ÏãÒçÈÚÍ¨,11.0,11.24,10.96,11.17,11.21,-0.21,-1.8733,3.8325,17411815,193244188.0,4997550217.0,4997550217.0,None
2016-09-06,'600830,ÏãÒçÈÚÍ¨,11.21,11.22,10.82,11.1,11.16,0.05,0.448,4.1955,19061167,210438194.0,5092957993.87,5092957993.87,None
2016-09-05,'600830,ÏãÒçÈÚÍ¨,11.16,11.36,10.93,10.98,10.93,0.23,2.1043,6.1956,28147804,313921801.0,5070241856.52,5070241856.52,None
2016-09-02,'600830,ÏãÒçÈÚÍ¨,10.93,11.04,10.78,10.9,11.08,-0.15,-1.3538,4.2768,19430440,211797870.0,4965747624.71,4965747624.71,None
2016-09-01,'600830,ÏãÒçÈÚÍ¨,11.08,11.39,10.72,10.79,10.7,0.38,3.5514,8.9443,40636006,449264399.0,5033896036.76,5033896036.76,None
2016-08-31,'600830,ÏãÒçÈÚÍ¨,10.7,10.84,10.45,10.49,10.47,0.23,2.1968,3.4952,15879559,170080962.0,4861253392.9,4861253392.9,None
2016-08-30,'600830,ÏãÒçÈÚÍ¨,10.47,10.72,10.4,10.59,10.56,-0.09,-0.8523,2.2345,10151777,107435905.0,4756759161.09,4756759161.09,None
2016-08-29,'600830,ÏãÒçÈÚÍ¨,10.56,10.61,10.35,10.35,10.41,0.15,1.4409,1.9677,8939587,94082169.0,4797648208.32,4797648208.32,None
2016-08-26,'600830,ÏãÒçÈÚÍ¨,10.41,10.65,10.36,10.6,10.55,-0.14,-1.327,2.6826,12187454,128411734.0,4729499796.27,4729499796.27,None
2016-08-25,'600830,ÏãÒçÈÚÍ¨,10.55,10.69,10.35,10.62,10.72,-0.17,-1.5858,3.5926,16322140,171659183.0,4793104980.85,4793104980.85,None
2016-08-24,'600830,ÏãÒçÈÚÍ¨,10.72,11.11,10.6,10.98,11.01,-0.29,-2.634,4.8646,22100816,239421428.0,4870339847.84,4870339847.84,None
2016-08-23,'600830,ÏãÒçÈÚÍ¨,11.01,11.12,10.8,10.95,11.05,-0.04,-0.362,4.4651,20286150,221797408.0,5002093444.47,5002093444.47,None
2016-08-22,'600830,ÏãÒçÈÚÍ¨,11.05,11.71,11.03,11.33,11.39,-0.34,-2.9851,7.2368,32878218,374325629.0,5020266354.35,5020266354.35,None
2016-08-19,'600830,ÏãÒçÈÚÍ¨,11.39,11.65,10.77,10.89,10.9,0.49,4.4954,8.8107,40029083,448984218.0,5174736088.33,5174736088.33,None
2016-08-18,'600830,ÏãÒçÈÚÍ¨,10.9,11.3,10.88,11.2,11.3,-0.4,-3.5398,6.3871,29017837,321193658.0,4952117942.3,4952117942.3,None
2016-08-17,'600830,ÏãÒçÈÚÍ¨,11.3,11.43,10.93,11.01,11.08,0.22,1.9856,8.8908,40392714,452711072.0,5133847041.1,5133847041.1,None
2016-08-16,'600830,ÏãÒçÈÚÍ¨,11.08,11.25,10.95,11.1,11.18,-0.1,-0.8945,6.2456,28375286,313617014.0,5033896036.76,5033896036.76,None
2016-08-15,'600830,ÏãÒçÈÚÍ¨,11.18,11.26,10.7,10.81,10.91,0.27,2.4748,9.9145,45043784,497467540.0,5079328311.46,5079328311.46,None
2016-08-12,'600830,ÏãÒçÈÚÍ¨,10.91,10.98,10.4,10.5,10.61,0.3,2.8275,6.657,30244140,322975454.0,4956661169.77,4956661169.77,None
2016-08-11,'600830,ÏãÒçÈÚÍ¨,10.61,11.08,10.6,10.7,10.78,-0.17,-1.577,7.1818,32628643,355012054.0,4820364345.67,4820364345.67,None
2016-08-10,'600830,ÏãÒçÈÚÍ¨,10.78,11.0,10.73,11.0,11.05,-0.27,-2.4434,5.7278,26022735,282632959.0,4897599212.66,4897599212.66,None
2016-08-09,'600830,ÏãÒçÈÚÍ¨,11.05,11.08,10.75,11.0,11.02,0.03,0.2722,6.7085,30478054,333007567.0,5020266354.35,5020266354.35,None
