»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ,≥…Ωª±  ˝
2016-10-12,'603567,’‰±¶µ∫,20.74,20.79,20.63,20.78,20.81,-0.07,-0.3364,1.265,1633877,33834439.0,17611578400.0,2678778400.0,None
2016-10-11,'603567,’‰±¶µ∫,20.81,20.83,20.7,20.83,20.8,0.01,0.0481,1.2621,1630094,33857445.0,17671019600.0,2687819600.0,None
2016-10-10,'603567,’‰±¶µ∫,20.8,20.83,20.5,20.55,20.45,0.35,1.7115,1.8232,2354877,48768505.0,17662528000.0,2686528000.0,None
2016-09-30,'603567,’‰±¶µ∫,20.45,20.51,20.4,20.43,20.42,0.03,0.1469,0.7746,1000460,20452663.0,17365322000.0,2641322000.0,None
2016-09-29,'603567,’‰±¶µ∫,20.42,20.57,20.4,20.49,20.45,-0.03,-0.1467,1.1939,1542078,31545953.0,17339847200.0,2637447200.0,None
2016-09-28,'603567,’‰±¶µ∫,20.45,20.75,20.42,20.65,20.63,-0.18,-0.8725,1.0385,1341365,27580464.0,17365322000.0,2641322000.0,None
2016-09-27,'603567,’‰±¶µ∫,20.63,20.66,20.27,20.32,20.39,0.24,1.177,1.2657,1634727,33372997.0,17518170800.0,2664570800.0,None
2016-09-26,'603567,’‰±¶µ∫,20.39,20.81,20.25,20.43,20.39,0.0,0.0,2.0969,2708343,55639463.0,17314372400.0,2633572400.0,None
2016-09-23,'603567,’‰±¶µ∫,20.39,20.5,20.33,20.46,20.4,-0.01,-0.049,1.0258,1324924,27033342.0,17314372400.0,2633572400.0,None
2016-09-22,'603567,’‰±¶µ∫,20.4,20.55,20.36,20.46,20.34,0.06,0.295,1.4478,1869974,38257903.0,17322864000.0,2634864000.0,None
2016-09-21,'603567,’‰±¶µ∫,20.34,20.49,20.28,20.33,20.38,-0.04,-0.1963,1.0909,1409041,28690240.0,17271914400.0,2627114400.0,None
2016-09-20,'603567,’‰±¶µ∫,20.38,20.5,20.27,20.5,20.51,-0.13,-0.6338,0.9405,1214700,24716631.0,17305880800.0,2632280800.0,None
2016-09-19,'603567,’‰±¶µ∫,20.51,20.56,20.4,20.4,20.36,0.15,0.7367,0.8561,1105700,22631653.0,17416271600.0,2649071600.0,None
2016-09-14,'603567,’‰±¶µ∫,20.36,20.53,20.2,20.28,20.37,-0.01,-0.0491,1.271,1641640,33401400.0,17288897600.0,2629697600.0,None
2016-09-13,'603567,’‰±¶µ∫,20.37,20.55,20.24,20.42,20.29,0.08,0.3943,1.1777,1521159,30992860.0,17297389200.0,2630989200.0,None
2016-09-12,'603567,’‰±¶µ∫,20.29,20.88,20.27,20.88,21.27,-0.98,-4.6074,2.5709,3320606,68446215.0,17229456400.0,2620656400.0,None
