日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值,成交笔数
2016-10-12,'002592,八菱科技,33.1,33.27,32.59,32.6,32.79,0.31,0.9454,0.5564,983244,32493571.23,9378261296.7,5849261435.7,1853
2016-10-11,'002592,八菱科技,32.79,33.09,32.69,33.0,32.89,-0.1,-0.304,0.4886,863502,28324189.52,9290428638.03,5794479833.13,1526
2016-10-10,'002592,八菱科技,32.89,33.16,32.0,32.0,31.97,0.92,2.8777,0.618,1092072,35664581.29,9318761753.73,5812151317.83,1693
2016-09-30,'002592,八菱科技,31.97,32.0,31.8,31.9,31.91,0.06,0.188,0.1617,285694,9122121.06,9058097089.29,5649573658.59,486
2016-09-29,'002592,八菱科技,31.91,32.12,31.86,31.99,31.99,-0.08,-0.2501,0.2284,403657,12908613.05,9041097219.87,5638970767.77,883
2016-09-28,'002592,八菱科技,31.99,32.48,31.7,32.48,32.39,-0.4,-1.2349,0.299,528386,16964833.6,9063763712.43,5653107955.53,1127
2016-09-27,'002592,八菱科技,32.39,32.82,32.0,32.82,32.19,0.2,0.6213,0.5161,912043,29649644.16,9177096175.23,5723793894.33,1760
2016-09-26,'002592,八菱科技,32.19,32.21,31.66,32.17,32.17,0.02,0.0622,0.3142,555213,17746189.12,9120429943.83,5688450924.93,1040
2016-09-23,'002592,八菱科技,32.17,32.23,31.82,31.92,32.02,0.15,0.4685,0.2456,433938,13892782.46,9114763320.69,5684916627.99,846
2016-09-22,'002592,八菱科技,32.02,32.25,31.95,32.01,31.93,0.09,0.2819,0.3018,533382,17136930.72,9072263647.14,5658409400.94,996
2016-09-21,'002592,八菱科技,31.93,31.94,31.62,31.85,31.85,0.08,0.2512,0.2347,414670,13200305.33,9046763843.01,5642505064.71,693
2016-09-20,'002592,八菱科技,31.85,32.0,31.15,31.88,31.87,-0.02,-0.0628,0.3079,544075,17239361.67,9024097350.45,5628367876.95,1025
2016-09-19,'002592,八菱科技,31.87,31.9,31.38,31.38,31.54,0.33,1.0463,0.3252,574727,18273589.84,9029763973.59,5631902173.89,929
2016-09-14,'002592,八菱科技,31.54,31.76,31.32,31.5,31.4,0.14,0.4459,0.3085,545155,17132927.12,8936264691.78,5573586274.38,953
2016-09-13,'002592,八菱科技,31.4,31.84,31.31,31.38,31.38,0.02,0.0637,0.3638,642848,20215723.99,8896598329.8,5548846195.8,1269
